account_id,customer_id,account_type,wallet_tier,account_status,opened_date,daily_limit_egp,current_balance_egp
A037965,C009249,Personal Wallet,Basic,Active,2022-12-22,10000.0,2909.17
A037966,C039092,Personal Wallet,Basic,Active,2022-10-29,10000.0,1112.71
A037967,C011113,Personal Wallet,Basic,Active,2023-05-16,10000.0,1179.56
A037968,C017656,Personal Wallet,Basic,Active,2023-07-05,10000.0,804.28
A037969,C012750,Personal Wallet,Gold,Active,2023-02-03,40000.0,1504.35
A037970,C044900,Personal Wallet,Silver,Active,2023-08-22,20000.0,2554.04
A037971,C032160,Personal Wallet,Silver,Active,2024-09-17,20000.0,1290.29
A037972,C009390,Personal Wallet,Basic,Active,2023-07-15,10000.0,623.86
A037973,C013535,Personal Wallet,Basic,Active,2023-12-23,10000.0,311.61
A037974,C019365,Personal Wallet,Basic,Active,2024-06-26,10000.0,2932.14
A037975,C034782,Personal Wallet,Gold,Active,2024-04-25,40000.0,2267.5
A037976,C044258,Personal Wallet,Silver,Active,2025-06-08,20000.0,1774.47
A037977,C003249,Personal Wallet,Gold,Active,2025-04-02,40000.0,5411.52
A037978,C044694,Personal Wallet,Basic,Active,2022-02-08,10000.0,783.64
A037979,C010687,Personal Wallet,Gold,Active,2023-06-29,40000.0,5449.58
A037980,C003687,Personal Wallet,Basic,Active,2025-10-19,10000.0,1538.41
A037981,C028538,Personal Wallet,Basic,Active,2024-04-23,10000.0,2201.98
A037982,C035767,Personal Wallet,Silver,Active,2022-08-12,20000.0,2178.73
A037983,C037597,Personal Wallet,Basic,Active,2024-03-27,10000.0,428.12
A037984,C042329,Personal Wallet,Silver,Active,2022-03-20,20000.0,625.2
A037985,C044872,Personal Wallet,Basic,Active,2023-11-09,10000.0,280.04
A037986,C006331,Personal Wallet,Basic,Active,2022-10-26,10000.0,3601.06
A037987,C025086,Personal Wallet,Basic,Active,2023-04-01,10000.0,926.79
A037988,C024540,Personal Wallet,Gold,Active,2023-03-07,40000.0,2973.67
A037989,C006521,Personal Wallet,Silver,Active,2023-08-09,20000.0,1398.64
A037990,C001049,Personal Wallet,Silver,Active,2025-09-11,20000.0,1734.94
A037991,C012457,Personal Wallet,Basic,Active,2024-11-16,10000.0,272.0
A037992,C001512,Personal Wallet,Basic,Active,2024-11-25,10000.0,2680.76
A037993,C001546,Business Wallet,Business,Active,2022-03-30,80000.0,4765.31
A037994,C040452,Personal Wallet,Silver,Active,2025-05-27,20000.0,3737.71
A037995,C024335,Personal Wallet,Basic,Active,2026-05-28,10000.0,904.95
A037996,C016086,Personal Wallet,Silver,Active,2024-10-20,20000.0,7823.23
A037997,C006644,Personal Wallet,Silver,Active,2024-02-16,20000.0,271.5
A037998,C043544,Personal Wallet,Basic,Active,2023-02-19,10000.0,65.74
A037999,C041839,Personal Wallet,Silver,Active,2024-12-22,20000.0,941.81
A038000,C025752,Personal Wallet,Gold,Active,2022-04-28,40000.0,2379.41
A038001,C034430,Personal Wallet,Silver,Active,2023-11-05,20000.0,853.98
A038002,C025164,Personal Wallet,Basic,Active,2022-07-18,10000.0,2214.32
A038003,C044566,Personal Wallet,Basic,Active,2026-02-12,10000.0,448.53
A038004,C023145,Personal Wallet,Silver,Active,2024-05-27,20000.0,2556.98
A038005,C024041,Personal Wallet,Silver,Active,2025-06-19,20000.0,822.87
A038006,C042872,Personal Wallet,Basic,Active,2023-08-05,10000.0,1338.32
A038007,C036461,Personal Wallet,Basic,Active,2025-07-03,10000.0,504.22
A038008,C001216,Personal Wallet,Silver,Active,2025-02-26,20000.0,634.77
A038009,C023411,Personal Wallet,Basic,Active,2024-01-12,10000.0,1569.4
A038010,C037344,Personal Wallet,Basic,Active,2023-09-20,10000.0,1655.94
A038011,C035504,Personal Wallet,Gold,Active,2024-08-21,40000.0,5647.69
A038012,C010753,Personal Wallet,Gold,Active,2024-05-23,40000.0,2415.38
A038013,C020600,Personal Wallet,Silver,Active,2024-10-17,20000.0,3132.17
A038014,C027190,Personal Wallet,Silver,Active,2022-05-24,20000.0,686.08
A038015,C039137,Personal Wallet,Basic,Active,2022-08-14,10000.0,1255.32
A038016,C014235,Personal Wallet,Basic,Active,2024-06-22,10000.0,1933.19
A038017,C021260,Personal Wallet,Basic,Active,2023-10-18,10000.0,2865.99
A038018,C040678,Personal Wallet,Silver,Active,2024-03-26,20000.0,751.47
A038019,C041172,Personal Wallet,Basic,Active,2026-02-06,10000.0,921.72
A038020,C038449,Personal Wallet,Basic,Active,2024-04-01,10000.0,528.3
A038021,C022639,Personal Wallet,Basic,Active,2024-09-21,10000.0,2128.19
A038022,C032329,Personal Wallet,Basic,Active,2024-05-25,10000.0,1134.34
A038023,C034263,Personal Wallet,Basic,Active,2022-07-11,10000.0,1304.94
A038024,C009932,Personal Wallet,Silver,Active,2024-09-07,20000.0,1297.65
A038025,C003755,Personal Wallet,Basic,Active,2024-07-28,10000.0,1382.83
A038026,C044744,Personal Wallet,Silver,Active,2024-03-25,20000.0,1758.15
A038027,C039069,Business Wallet,Business,Active,2022-05-12,80000.0,24094.58
A038028,C013003,Personal Wallet,Basic,Active,2024-05-09,10000.0,2105.75
A038029,C009241,Personal Wallet,Basic,Active,2025-08-21,10000.0,393.45
A038030,C037914,Personal Wallet,Basic,Active,2022-08-27,10000.0,254.81
A038031,C032334,Personal Wallet,Basic,Active,2023-03-07,10000.0,267.61
A038032,C033785,Personal Wallet,Silver,Active,2022-05-19,20000.0,1724.61
A038033,C003285,Personal Wallet,Silver,Active,2024-12-04,20000.0,1212.75
A038034,C040394,Personal Wallet,Basic,Active,2024-09-11,10000.0,706.11
A038035,C014488,Business Wallet,Business,Active,2022-06-23,80000.0,6696.52
A038036,C018701,Personal Wallet,Silver,Active,2024-08-11,20000.0,1286.79
A038037,C004061,Personal Wallet,Basic,Active,2022-12-10,10000.0,822.91
A038038,C032635,Personal Wallet,Silver,Active,2024-03-27,20000.0,2225.79
A038039,C022982,Personal Wallet,Basic,Active,2025-08-16,10000.0,269.28
A038040,C029761,Personal Wallet,Gold,Active,2022-09-25,40000.0,3725.62
A038041,C001766,Personal Wallet,Basic,Active,2022-12-03,10000.0,1053.67
A038042,C036310,Personal Wallet,Silver,Active,2025-02-03,20000.0,238.08
A038043,C011636,Personal Wallet,Basic,Active,2024-07-29,10000.0,288.39
A038044,C023256,Personal Wallet,Silver,Active,2024-08-31,20000.0,607.04
A038045,C022816,Personal Wallet,Silver,Active,2024-02-22,20000.0,4687.82
A038046,C022330,Personal Wallet,Basic,Active,2024-07-14,10000.0,129.68
A038047,C043781,Personal Wallet,Silver,Active,2023-11-16,20000.0,1445.81
A038048,C005291,Personal Wallet,Gold,Active,2022-06-19,40000.0,2047.69
A038049,C008286,Personal Wallet,Silver,Active,2023-01-04,20000.0,904.29
A038050,C010601,Personal Wallet,Silver,Active,2022-12-30,20000.0,805.38
A038051,C029246,Personal Wallet,Basic,Active,2026-05-25,10000.0,562.49
A038052,C015540,Personal Wallet,Silver,Active,2024-08-17,20000.0,1159.71
A038053,C010989,Business Wallet,Business,Active,2022-04-29,80000.0,6168.57
A038054,C036405,Personal Wallet,Basic,Active,2023-11-18,10000.0,3254.07
A038055,C009660,Personal Wallet,Basic,Active,2024-10-15,10000.0,757.79
A038056,C010969,Personal Wallet,Silver,Closed,2025-06-26,20000.0,2748.48
A038057,C009790,Personal Wallet,Basic,Active,2024-06-23,10000.0,708.39
A038058,C029638,Personal Wallet,Basic,Active,2023-02-25,10000.0,617.47
A038059,C007145,Personal Wallet,Silver,Suspended,2024-05-16,20000.0,4267.01
A038060,C009783,Personal Wallet,Silver,Active,2024-04-21,20000.0,668.5
A038061,C028357,Personal Wallet,Silver,Active,2026-06-20,20000.0,1655.17
A038062,C035688,Personal Wallet,Silver,Active,2022-07-09,20000.0,993.01
A038063,C008791,Personal Wallet,Basic,Active,2022-03-05,10000.0,3355.18
A038064,C034059,Personal Wallet,Basic,Active,2022-04-27,10000.0,535.65
A038065,C012225,Personal Wallet,Silver,Active,2024-07-18,20000.0,833.51
A038066,C040045,Personal Wallet,Silver,Active,2024-04-03,20000.0,1775.21
A038067,C010798,Personal Wallet,Basic,Active,2024-08-22,10000.0,94.52
A038068,C019197,Personal Wallet,Basic,Active,2023-11-15,10000.0,729.59
A038069,C002508,Personal Wallet,Basic,Active,2025-08-27,10000.0,544.41
A038070,C001570,Personal Wallet,Basic,Active,2025-04-28,10000.0,198.4
A038071,C001038,Personal Wallet,Basic,Active,2023-11-10,10000.0,146.59
A038072,C038924,Personal Wallet,Gold,Active,2024-10-02,40000.0,3802.01
A038073,C028431,Personal Wallet,Silver,Active,2023-12-06,20000.0,953.88
A038074,C031242,Personal Wallet,Basic,Active,2022-05-15,10000.0,624.05
A038075,C030159,Personal Wallet,Silver,Active,2022-10-25,20000.0,1937.43
A038076,C023502,Personal Wallet,Basic,Active,2024-07-21,10000.0,428.51
A038077,C034029,Personal Wallet,Basic,Active,2026-03-26,10000.0,649.8
A038078,C036611,Personal Wallet,Silver,Active,2024-11-02,20000.0,379.28
A038079,C039912,Personal Wallet,Basic,Active,2023-01-17,10000.0,2409.61
A038080,C019959,Personal Wallet,Basic,Active,2024-02-20,10000.0,410.31
A038081,C026253,Personal Wallet,Silver,Active,2024-01-11,20000.0,982.63
A038082,C010342,Personal Wallet,Basic,Active,2023-06-25,10000.0,520.11
A038083,C019764,Personal Wallet,Basic,Active,2023-09-03,10000.0,283.4
A038084,C012792,Personal Wallet,Silver,Active,2023-07-30,20000.0,1783.5
A038085,C031106,Personal Wallet,Basic,Active,2023-05-15,10000.0,1080.21
A038086,C009893,Personal Wallet,Gold,Active,2022-12-02,40000.0,8389.24
A038087,C015816,Personal Wallet,Silver,Active,2024-05-14,20000.0,982.79
A038088,C016866,Personal Wallet,Silver,Active,2023-01-24,20000.0,5439.79
A038089,C039276,Personal Wallet,Basic,Active,2022-10-18,10000.0,150.0
A038090,C011700,Personal Wallet,Basic,Active,2025-04-10,10000.0,3096.09
A038091,C044183,Personal Wallet,Gold,Active,2023-01-21,40000.0,3945.56
A038092,C009640,Personal Wallet,Basic,Active,2023-10-28,10000.0,1002.38
A038093,C013205,Personal Wallet,Silver,Active,2026-06-20,20000.0,1685.23
A038094,C041366,Personal Wallet,Silver,Active,2025-11-22,20000.0,407.7
A038095,C035055,Personal Wallet,Basic,Active,2024-11-13,10000.0,1201.12
A038096,C034560,Personal Wallet,Basic,Active,2025-03-18,10000.0,2450.98
A038097,C037281,Personal Wallet,Basic,Active,2023-10-05,10000.0,1000.81
A038098,C006111,Personal Wallet,Basic,Active,2025-01-24,10000.0,587.01
A038099,C019360,Personal Wallet,Basic,Active,2022-11-19,10000.0,938.26
A038100,C036940,Personal Wallet,Basic,Active,2024-12-29,10000.0,542.34
A038101,C023592,Personal Wallet,Basic,Active,2022-07-05,10000.0,815.6
A038102,C021758,Personal Wallet,Gold,Active,2024-10-30,40000.0,1749.47
A038103,C011822,Personal Wallet,Basic,Active,2023-09-28,10000.0,166.45
A038104,C007046,Personal Wallet,Basic,Active,2023-01-07,10000.0,1622.05
A038105,C006266,Personal Wallet,Silver,Active,2022-12-20,20000.0,1303.33
A038106,C022334,Personal Wallet,Basic,Active,2022-12-15,10000.0,1447.09
A038107,C015985,Personal Wallet,Basic,Active,2023-07-04,10000.0,1114.07
A038108,C019392,Personal Wallet,Basic,Suspended,2023-05-25,10000.0,3347.58
A038109,C010466,Personal Wallet,Basic,Active,2024-05-17,10000.0,1265.99
A038110,C001843,Personal Wallet,Gold,Active,2026-06-19,40000.0,6894.13
A038111,C027556,Personal Wallet,Silver,Active,2026-04-28,20000.0,471.17
A038112,C043041,Personal Wallet,Basic,Active,2023-11-07,10000.0,937.78
A038113,C000013,Personal Wallet,Basic,Active,2026-06-20,10000.0,531.58
A038114,C013290,Business Wallet,Business,Active,2022-03-23,80000.0,18640.41
A038115,C037144,Personal Wallet,Silver,Active,2024-12-03,20000.0,1674.54
A038116,C017768,Personal Wallet,Silver,Active,2025-09-14,20000.0,4911.06
A038117,C011528,Personal Wallet,Basic,Active,2024-08-10,10000.0,1692.68
A038118,C041156,Personal Wallet,Basic,Active,2022-08-21,10000.0,693.54
A038119,C017638,Personal Wallet,Gold,Active,2024-02-10,40000.0,306.28
A038120,C004999,Personal Wallet,Silver,Active,2024-11-14,20000.0,1123.25
A038121,C040877,Personal Wallet,Basic,Active,2024-08-31,10000.0,1341.45
A038122,C013348,Personal Wallet,Basic,Active,2024-12-28,10000.0,1168.76
A038123,C031107,Personal Wallet,Silver,Active,2022-09-24,20000.0,472.71
A038124,C004522,Personal Wallet,Silver,Active,2022-07-17,20000.0,2489.05
A038125,C009077,Personal Wallet,Basic,Active,2023-06-21,10000.0,1777.33
A038126,C000232,Personal Wallet,Silver,Suspended,2025-03-09,20000.0,1699.09
A038127,C025279,Personal Wallet,Silver,Active,2023-09-14,20000.0,1762.35
A038128,C033467,Personal Wallet,Silver,Active,2022-03-07,20000.0,3991.18
A038129,C030577,Personal Wallet,Basic,Active,2025-04-05,10000.0,1733.86
A038130,C002627,Personal Wallet,Basic,Active,2023-10-04,10000.0,793.66
A038131,C030520,Personal Wallet,Basic,Active,2023-04-12,10000.0,834.23
A038132,C032136,Personal Wallet,Silver,Active,2023-03-30,20000.0,391.49
A038133,C004941,Personal Wallet,Basic,Suspended,2024-04-03,10000.0,853.87
A038134,C024762,Personal Wallet,Silver,Active,2025-08-22,20000.0,2121.09
A038135,C010766,Business Wallet,Business,Active,2022-09-01,80000.0,7024.56
A038136,C040032,Personal Wallet,Basic,Active,2022-07-19,10000.0,804.93
A038137,C007471,Personal Wallet,Basic,Active,2023-12-08,10000.0,541.91
A038138,C032855,Personal Wallet,Basic,Active,2024-10-02,10000.0,1012.69
A038139,C019938,Personal Wallet,Gold,Active,2023-08-03,40000.0,1818.12
A038140,C043703,Personal Wallet,Basic,Active,2026-04-14,10000.0,837.58
A038141,C027069,Personal Wallet,Basic,Active,2023-01-20,10000.0,1471.81
A038142,C041373,Personal Wallet,Basic,Active,2025-11-24,10000.0,1247.08
A038143,C012813,Personal Wallet,Silver,Suspended,2022-07-24,20000.0,2216.11
A038144,C019168,Personal Wallet,Basic,Active,2023-11-27,10000.0,24.26
A038145,C016313,Personal Wallet,Silver,Active,2022-05-29,20000.0,1997.06
A038146,C008896,Personal Wallet,Basic,Active,2022-07-14,10000.0,3141.26
A038147,C004651,Personal Wallet,Basic,Suspended,2024-08-23,10000.0,1143.68
A038148,C039686,Personal Wallet,Silver,Active,2023-04-04,20000.0,2619.43
A038149,C044221,Personal Wallet,Silver,Active,2023-01-04,20000.0,1607.71
A038150,C013546,Personal Wallet,Silver,Active,2023-06-14,20000.0,1926.22
A038151,C007227,Personal Wallet,Silver,Active,2023-10-07,20000.0,3569.34
A038152,C013724,Personal Wallet,Silver,Active,2024-08-04,20000.0,252.41
A038153,C012541,Personal Wallet,Basic,Active,2024-03-16,10000.0,1211.43
A038154,C006010,Personal Wallet,Gold,Active,2024-06-26,40000.0,1232.54
A038155,C014752,Personal Wallet,Basic,Active,2024-07-03,10000.0,381.73
A038156,C003046,Personal Wallet,Basic,Active,2023-12-09,10000.0,2767.1
A038157,C031689,Personal Wallet,Silver,Active,2023-07-18,20000.0,1578.24
A038158,C017777,Personal Wallet,Basic,Active,2023-01-29,10000.0,878.53
A038159,C013652,Personal Wallet,Gold,Active,2025-01-22,40000.0,1802.77
A038160,C011900,Personal Wallet,Gold,Active,2024-10-24,40000.0,2742.56
A038161,C025830,Personal Wallet,Silver,Active,2023-08-26,20000.0,1697.23
A038162,C024337,Personal Wallet,Basic,Active,2024-05-08,10000.0,1163.81
A038163,C007737,Personal Wallet,Basic,Active,2024-12-28,10000.0,955.6
A038164,C017556,Personal Wallet,Gold,Active,2024-05-02,40000.0,917.29
A038165,C032022,Personal Wallet,Basic,Active,2025-01-15,10000.0,1963.3
A038166,C011723,Personal Wallet,Gold,Active,2024-02-04,40000.0,3064.23
A038167,C039424,Personal Wallet,Basic,Closed,2025-01-31,10000.0,2258.07
A038168,C022450,Personal Wallet,Basic,Active,2022-09-15,10000.0,832.59
A038169,C034533,Personal Wallet,Basic,Closed,2022-10-31,10000.0,904.66
A038170,C005093,Personal Wallet,Silver,Active,2022-07-09,20000.0,744.28
A038171,C022815,Personal Wallet,Silver,Active,2024-10-03,20000.0,816.39
A038172,C000177,Personal Wallet,Basic,Active,2024-03-20,10000.0,1314.39
A038173,C023975,Personal Wallet,Silver,Active,2023-02-24,20000.0,1790.05
A038174,C018844,Personal Wallet,Basic,Active,2024-02-05,10000.0,2965.27
A038175,C037448,Personal Wallet,Basic,Active,2026-06-15,10000.0,299.53
A038176,C005543,Personal Wallet,Basic,Active,2023-08-08,10000.0,966.25
A038177,C020259,Personal Wallet,Basic,Active,2026-06-20,10000.0,434.69
A038178,C044911,Personal Wallet,Basic,Active,2022-07-19,10000.0,271.77
A038179,C018094,Personal Wallet,Basic,Active,2022-10-30,10000.0,96.87
A038180,C033973,Personal Wallet,Gold,Active,2024-07-31,40000.0,5654.03
A038181,C015982,Personal Wallet,Silver,Active,2023-10-24,20000.0,3873.14
A038182,C037372,Personal Wallet,Basic,Active,2024-10-20,10000.0,905.89
A038183,C002653,Personal Wallet,Silver,Active,2026-02-17,20000.0,3389.38
A038184,C027634,Personal Wallet,Gold,Active,2023-05-27,40000.0,2465.64
A038185,C031565,Personal Wallet,Gold,Active,2024-02-10,40000.0,2632.95
A038186,C002166,Personal Wallet,Basic,Active,2022-12-15,10000.0,1842.04
A038187,C010908,Personal Wallet,Silver,Active,2025-06-21,20000.0,329.61
A038188,C011705,Personal Wallet,Basic,Closed,2025-04-28,10000.0,473.0
A038189,C014848,Personal Wallet,Silver,Active,2023-11-06,20000.0,310.41
A038190,C028302,Personal Wallet,Basic,Active,2024-09-22,10000.0,244.78
A038191,C042828,Personal Wallet,Gold,Active,2022-05-12,40000.0,2305.11
A038192,C041678,Personal Wallet,Gold,Active,2023-08-14,40000.0,2189.96
A038193,C023919,Personal Wallet,Basic,Active,2023-09-14,10000.0,362.82
A038194,C004998,Personal Wallet,Basic,Active,2025-02-23,10000.0,2084.4
A038195,C041092,Personal Wallet,Gold,Active,2022-04-16,40000.0,5249.96
A038196,C020404,Personal Wallet,Basic,Active,2023-02-19,10000.0,193.02
A038197,C019737,Personal Wallet,Silver,Suspended,2025-09-30,20000.0,2721.0
A038198,C043340,Personal Wallet,Silver,Closed,2024-12-26,20000.0,2365.21
A038199,C028531,Personal Wallet,Basic,Active,2024-10-20,10000.0,264.61
A038200,C025685,Personal Wallet,Basic,Active,2024-07-06,10000.0,825.75
A038201,C026394,Personal Wallet,Basic,Suspended,2023-01-28,10000.0,1802.75
A038202,C032964,Personal Wallet,Silver,Active,2024-06-16,20000.0,618.42
A038203,C019406,Business Wallet,Business,Active,2023-04-08,80000.0,4445.63
A038204,C000526,Personal Wallet,Silver,Active,2023-05-02,20000.0,1458.3
A038205,C033847,Personal Wallet,Basic,Active,2026-06-20,10000.0,661.48
A038206,C001708,Personal Wallet,Gold,Active,2024-01-06,40000.0,3214.46
A038207,C001035,Personal Wallet,Silver,Active,2022-04-16,20000.0,1758.18
A038208,C038140,Personal Wallet,Basic,Active,2023-10-18,10000.0,102.28
A038209,C043326,Personal Wallet,Silver,Active,2025-09-14,20000.0,4206.32
A038210,C036902,Business Wallet,Business,Active,2023-06-17,80000.0,3126.42
A038211,C044580,Personal Wallet,Silver,Active,2023-04-14,20000.0,2688.12
A038212,C016809,Personal Wallet,Basic,Active,2022-10-13,10000.0,1078.1
A038213,C009679,Personal Wallet,Gold,Active,2024-03-28,40000.0,3821.59
A038214,C023360,Personal Wallet,Basic,Active,2023-12-07,10000.0,150.48
A038215,C034422,Personal Wallet,Silver,Active,2023-05-14,20000.0,744.53
A038216,C024375,Personal Wallet,Basic,Closed,2025-07-14,10000.0,637.1
A038217,C036451,Personal Wallet,Silver,Active,2025-02-21,20000.0,1406.05
A038218,C019120,Business Wallet,Business,Active,2025-02-02,80000.0,9393.5
A038219,C017227,Personal Wallet,Basic,Active,2023-11-25,10000.0,465.27
A038220,C026190,Personal Wallet,Gold,Active,2023-08-24,40000.0,3985.77
A038221,C010934,Personal Wallet,Silver,Active,2025-11-01,20000.0,1318.6
A038222,C014722,Personal Wallet,Basic,Active,2023-09-14,10000.0,351.88
A038223,C029189,Personal Wallet,Gold,Active,2024-08-15,40000.0,2264.82
A038224,C006244,Personal Wallet,Gold,Active,2023-02-08,40000.0,1198.62
A038225,C018347,Personal Wallet,Basic,Active,2022-06-15,10000.0,774.99
A038226,C030219,Personal Wallet,Basic,Active,2025-06-09,10000.0,4069.0
A038227,C043178,Personal Wallet,Silver,Active,2025-08-18,20000.0,2064.66
A038228,C013867,Personal Wallet,Basic,Active,2025-01-01,10000.0,789.65
A038229,C018676,Business Wallet,Business,Active,2024-12-02,80000.0,5338.7
A038230,C043244,Personal Wallet,Basic,Active,2023-06-17,10000.0,561.99
A038231,C017988,Personal Wallet,Basic,Active,2022-09-19,10000.0,167.66
A038232,C041523,Personal Wallet,Basic,Active,2023-03-19,10000.0,273.56
A038233,C004384,Personal Wallet,Basic,Active,2022-08-12,10000.0,1093.63
A038234,C039270,Personal Wallet,Basic,Active,2026-02-12,10000.0,1458.2
A038235,C025758,Personal Wallet,Basic,Active,2023-02-01,10000.0,2123.05
A038236,C022802,Personal Wallet,Silver,Active,2024-10-20,20000.0,1038.81
A038237,C038777,Personal Wallet,Basic,Active,2025-08-17,10000.0,558.22
A038238,C016153,Personal Wallet,Basic,Active,2023-09-15,10000.0,794.27
A038239,C019425,Personal Wallet,Basic,Active,2022-11-19,10000.0,786.67
A038240,C028254,Personal Wallet,Basic,Active,2022-02-22,10000.0,1926.98
A038241,C007868,Personal Wallet,Silver,Active,2024-09-20,20000.0,2494.39
A038242,C018625,Personal Wallet,Basic,Active,2023-05-04,10000.0,171.09
A038243,C041823,Personal Wallet,Silver,Active,2024-02-26,20000.0,4198.58
A038244,C014535,Business Wallet,Gold,Active,2024-05-07,40000.0,4140.32
A038245,C025679,Personal Wallet,Basic,Closed,2022-06-07,10000.0,1012.16
A038246,C008307,Personal Wallet,Basic,Suspended,2023-10-13,10000.0,3639.78
A038247,C044673,Personal Wallet,Basic,Active,2023-11-29,10000.0,354.16
A038248,C004031,Personal Wallet,Basic,Active,2024-07-13,10000.0,424.25
A038249,C002180,Personal Wallet,Silver,Active,2024-04-19,20000.0,5532.96
A038250,C000561,Personal Wallet,Silver,Active,2026-01-07,20000.0,1990.08
A038251,C019029,Personal Wallet,Basic,Active,2024-07-12,10000.0,433.68
A038252,C019781,Personal Wallet,Silver,Active,2023-04-19,20000.0,2215.86
A038253,C000982,Personal Wallet,Basic,Active,2024-11-13,10000.0,793.9
A038254,C011683,Personal Wallet,Silver,Active,2023-05-28,20000.0,1544.96
A038255,C044531,Personal Wallet,Basic,Active,2024-08-28,10000.0,355.97
A038256,C025803,Personal Wallet,Basic,Suspended,2025-10-30,10000.0,636.59
A038257,C029510,Personal Wallet,Basic,Active,2023-07-04,10000.0,1300.78
A038258,C019492,Personal Wallet,Gold,Active,2022-11-11,40000.0,3202.57
A038259,C020212,Personal Wallet,Basic,Active,2024-09-10,10000.0,848.65
A038260,C021131,Business Wallet,Business,Active,2025-09-14,80000.0,4543.99
A038261,C022128,Personal Wallet,Gold,Active,2024-06-28,40000.0,4586.7
A038262,C036743,Personal Wallet,Silver,Active,2025-05-31,20000.0,342.25
A038263,C015139,Personal Wallet,Basic,Active,2024-10-07,10000.0,685.28
A038264,C011935,Personal Wallet,Basic,Active,2022-06-16,10000.0,745.04
A038265,C030007,Personal Wallet,Gold,Active,2024-09-05,40000.0,1916.53
A038266,C009505,Personal Wallet,Basic,Active,2022-12-26,10000.0,2582.0
A038267,C021691,Personal Wallet,Silver,Active,2023-07-24,20000.0,3033.67
A038268,C001002,Personal Wallet,Silver,Suspended,2022-12-19,20000.0,1231.01
A038269,C005448,Personal Wallet,Silver,Active,2022-05-08,20000.0,2303.68
A038270,C010007,Business Wallet,Business,Active,2023-10-26,80000.0,6817.74
A038271,C020391,Personal Wallet,Basic,Active,2022-10-11,10000.0,1724.96
A038272,C025597,Personal Wallet,Silver,Active,2023-02-20,20000.0,2575.45
A038273,C031578,Personal Wallet,Basic,Suspended,2023-12-17,10000.0,459.87
A038274,C012297,Personal Wallet,Gold,Active,2024-09-07,40000.0,3106.46
A038275,C041886,Personal Wallet,Silver,Active,2023-11-03,20000.0,4472.45
A038276,C028803,Personal Wallet,Basic,Active,2024-08-04,10000.0,1132.65
A038277,C007086,Personal Wallet,Silver,Active,2022-12-14,20000.0,728.38
A038278,C020863,Personal Wallet,Basic,Active,2022-09-28,10000.0,179.84
A038279,C028896,Personal Wallet,Basic,Active,2022-10-22,10000.0,212.74
A038280,C026988,Personal Wallet,Gold,Active,2022-05-23,40000.0,2901.34
A038281,C044038,Personal Wallet,Basic,Active,2022-08-02,10000.0,449.17
A038282,C010119,Personal Wallet,Basic,Active,2024-04-14,10000.0,242.4
A038283,C037930,Personal Wallet,Silver,Active,2026-06-20,20000.0,2885.55
A038284,C018734,Personal Wallet,Silver,Active,2026-06-20,20000.0,731.65
A038285,C013647,Personal Wallet,Silver,Active,2025-06-14,20000.0,2909.38
A038286,C027521,Personal Wallet,Basic,Active,2024-04-09,10000.0,572.62
A038287,C023021,Business Wallet,Business,Active,2025-12-23,80000.0,9309.27
A038288,C014664,Personal Wallet,Gold,Active,2026-01-23,40000.0,4335.27
A038289,C029050,Business Wallet,Business,Active,2026-06-20,80000.0,7561.03
A038290,C033878,Personal Wallet,Basic,Active,2022-05-19,10000.0,646.49
A038291,C040464,Personal Wallet,Gold,Active,2024-10-17,40000.0,1945.68
A038292,C000791,Personal Wallet,Basic,Active,2024-06-05,10000.0,1232.87
A038293,C015526,Personal Wallet,Basic,Active,2023-05-24,10000.0,1297.33
A038294,C018534,Personal Wallet,Silver,Active,2023-10-17,20000.0,3838.21
A038295,C026321,Personal Wallet,Basic,Suspended,2024-12-10,10000.0,454.67
A038296,C041097,Personal Wallet,Silver,Active,2022-08-04,20000.0,1104.41
A038297,C043524,Personal Wallet,Basic,Active,2023-06-01,10000.0,809.9
A038298,C042706,Personal Wallet,Silver,Active,2026-03-06,20000.0,4963.05
A038299,C032850,Personal Wallet,Silver,Active,2022-09-20,20000.0,1534.09
A038300,C015065,Personal Wallet,Silver,Active,2025-01-12,20000.0,629.23
A038301,C010801,Personal Wallet,Gold,Active,2023-11-04,40000.0,3445.06
A038302,C018811,Personal Wallet,Silver,Active,2025-02-16,20000.0,8843.76
A038303,C033602,Personal Wallet,Basic,Active,2022-08-07,10000.0,275.5
A038304,C027484,Business Wallet,Business,Active,2025-02-21,80000.0,16891.69
A038305,C025138,Personal Wallet,Silver,Active,2023-12-07,20000.0,1296.19
A038306,C043662,Personal Wallet,Basic,Active,2024-09-06,10000.0,471.91
A038307,C017949,Personal Wallet,Silver,Active,2023-02-26,20000.0,536.83
A038308,C002456,Personal Wallet,Basic,Active,2023-06-14,10000.0,1390.19
A038309,C032720,Personal Wallet,Basic,Active,2022-06-15,10000.0,65.71
A038310,C025379,Personal Wallet,Basic,Active,2025-04-05,10000.0,1485.14
A038311,C040618,Personal Wallet,Silver,Active,2024-01-19,20000.0,9766.67
A038312,C039695,Personal Wallet,Basic,Active,2023-04-06,10000.0,3013.13
A038313,C003413,Personal Wallet,Basic,Active,2025-07-25,10000.0,859.94
A038314,C037480,Personal Wallet,Basic,Active,2023-04-08,10000.0,900.13
A038315,C000678,Business Wallet,Business,Active,2026-01-11,80000.0,7243.25
A038316,C019907,Personal Wallet,Basic,Active,2023-04-29,10000.0,853.06
